Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
João Pedro,br BRA,DF,27.0,32,2754.0,86.0,80.5,30.6,31,88.0,24,1,23.0,4,1.22,36.0,41.0,-5.0,-0.16,-0.03,33.0,40.4,-7.4,-0.24,-0.43,Matches
Reinaldo,br BRA,DF,34.0,29,2526.0,87.0,73.9,28.1,28,90.0,27,1,10.0,1,1.24,34.0,38.0,-4.0,-0.14,0.06,33.9,38.6,-4.7,-0.17,-0.04,Matches
Agustín Marchesín,ar ARG,GK,35.0,28,2475.0,88.0,72.4,27.5,28,88.0,27,0,,1,1.29,34.0,32.0,2.0,0.07,0.83,32.3,37.0,-4.7,-0.17,-0.05,Matches
Dodi,br BRA,MF,27.0,33,2400.0,73.0,70.2,26.7,27,85.0,11,6,16.0,2,1.21,30.0,33.0,-3.0,-0.11,0.15,29.0,32.7,-3.7,-0.14,0.06,Matches
Mathías Villasanti,py PAR,MF,27.0,26,2339.0,90.0,68.4,26.0,26,90.0,25,0,,1,1.27,30.0,34.0,-4.0,-0.15,0.01,29.1,34.2,-5.0,-0.19,-0.12,Matches
Franco Cristaldo,ar ARG,"MF,FW",27.0,35,2136.0,61.0,62.5,23.7,25,74.0,6,10,28.0,1,1.11,31.0,29.0,2.0,0.08,0.65,29.2,30.1,-0.9,-0.04,0.31,Matches
Yeferson Soteldo,ve VEN,"FW,MF",26.0,24,1673.0,70.0,48.9,18.6,19,81.0,7,5,26.0,0,1.33,26.0,23.0,3.0,0.16,0.63,23.0,24.0,-1.0,-0.05,0.21,Matches
Rodrigo Ely,br BRA,DF,30.0,21,1659.0,79.0,48.5,18.4,19,87.0,17,2,6.0,3,1.1,19.0,18.0,1.0,0.05,0.41,21.2,25.5,-4.3,-0.23,-0.15,Matches
Martin Braithwaite,dk DEN,FW,32.0,18,1462.0,81.0,42.7,16.2,18,81.0,6,0,,0,1.33,24.0,22.0,2.0,0.12,0.49,18.2,22.9,-4.7,-0.29,-0.23,Matches
Edenílson,br BRA,"MF,FW",34.0,30,1333.0,44.0,39.0,14.8,17,65.0,2,13,17.0,3,1.17,17.0,20.0,-3.0,-0.2,-0.07,17.0,20.5,-3.5,-0.23,-0.13,Matches
Gustavo Martins Santos,br BRA,DF,21.0,19,1377.0,72.0,40.3,15.3,16,78.0,12,3,41.0,6,1.26,16.0,22.0,-6.0,-0.39,-0.39,16.9,16.9,-0.1,0.0,0.26,Matches
Cristian Pavón,ar ARG,"FW,MF",28.0,21,1087.0,52.0,31.8,12.1,16,63.0,0,5,15.0,2,1.1,10.0,14.0,-4.0,-0.33,-0.25,13.1,13.4,-0.2,-0.02,0.2,Matches
João Pedro Pepê,br BRA,MF,26.0,26,1283.0,49.0,37.5,14.3,15,74.0,3,11,15.0,7,1.35,19.0,22.0,-3.0,-0.21,-0.08,15.9,19.3,-3.4,-0.24,-0.13,Matches
